Year,CLIENT_ID,NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,COUNTRY,CREATED_DATE,ACTIVE
2014,23041,Tristan Sumpter,9003 S. Burley,,Chicago,IL,60617,United States,07/24/2014,Y
2015,14808,Sears Holding Corp.,3333 Beverly Rd,,Hoffman Estates,IL,60179,United States,07/24/2012,Y
2015,21065,Isaac Levy,9027 Keystone,,Skokie,IL,60076,United States,01/17/2014,Y
2015,23403,Chicago Development Partners LLC,1333 N. Kingsbury,Suite 206,Chicago,IL,60642,United States,09/11/2014,Y
2014,23034,"MCZ Develomment Inc., c/o Mike Lerner",1636 N. Bosworth,Cuite C-1,Chicago,IL,60642,United States,07/23/2014,Y
2014,23723,Ridge Development Company LLC,225 W Washington,Ste. 1550,Chicago,IL,60606,United States,10/17/2014,Y
2014,23481,Central Metal Recycling LLC,5618 West Fillmore Street,,Chicago,IL,60644,United States,09/17/2014,Y
2012,12814,WhirlyBall,1880 W Fullerton,,Chicago,IL,60614,United States,,Y
2015,16081,Loop Capital Markets,111 W. Jackson Boulevard,Suite 1901,Chicago,IL,60604,United States,12/20/2012,Y
2014,23024,"2136-38 Damen, LLC",2853 N. Pulaski Rd.,,Chicago,IL,60641,United States,07/23/2014,Y
2014,22827,3506 Hospitality LLC,155 W Kinzie,,Chicago,IL,60654,United States,07/10/2014,Y
2015,24564,University of Chicago,5801 South Ellis Avenue,,Chicago,IL,60637,United States,01/16/2015,Y
2014,23882,ECD Company,250 Parkway Drive,Suite 120,Lincolnshire,IL,60069,United States,10/23/2014,Y
2015,24655,"KeyBanc Capital Markets, Inc",127 Public Square,,Cleveland,OH,44114,United States,01/20/2015,Y
2015,25681,"Xerox Business Services, LLC",1800 M Street NW,"North Tower, 5th Floor",Washington,DC,20036,United States,05/07/2015,Y
2015,25881,IFF,1 North LaSalle Street,Suite 700,Chicago,IL,60602,United States,06/02/2015,Y
2014,22135,"STRS L3 ACQ3, LLC",400 N. Michigan Avenue,Suite 800,Chicago,IL,60611,United States,04/21/2014,Y
2014,12671,Adecco North America,175 Broad Hollow Road,,Melville,NY,11747,United States,,Y
2014,22241,KJF Properties LLC,1010 Hillside Dr,,Northbrook,IL,60062,United States,04/30/2014,Y
2014,22129,American Girl Inc,8400 Fairway Place,,Middleton,WI,53562,United States,04/21/2014,Y
2014,22130,Pattison Group Inc,410 N Cedar Bluff Rd,Ste. 101B,Knoxville,TN,37923,United States,04/21/2014,Y
2014,23801,Carl Sandburg Village Condominium Association #7 a/k/a James Kilmer Condo Association,1560 N Sandburg Terrace,,Chicago,IL,60606,United States,10/21/2014,Y
2015,22781,The Private Bank,120 South LaSalle Street,,Chicago,IL,60603,United States,07/07/2014,Y
2015,13803,Chicago Park District,541 N. Fairbanks Ct.,,Chicago,IL,60611,United States,,Y
2015,12508,Chicago Board of Education,125 S. Clark St.,,Chicago,IL,60603,United States,,Y
2015,15944,IPT LLC,205 W Main St,,Somerville,NJ,08876,United States,11/14/2012,Y
2014,23602,Michael Nitekman,1342 W Henderson,,Chicago,IL,60657,United States,09/29/2014,Y
2015,24447,West Town Chicago Chamber of Commerce Board of Directors and Voting Members,1819 W. Chicago Ave.,,Chicago,IL,60622,United States,01/05/2015,Y
2015,11650,Diageo NA,801 Main Ave,,Norwalk,CT,06851,United States,,Y
2015,24550,Granite Madden Wells Sale LLC,330 S. Wells Street,Suite 400,Chicago,IL,60606,United States,01/15/2015,Y
2015,24551,Granite Partners for Oakwood Boulevard,330 S. Wells Street,Suite 400,Chicago,IL,60606,United States,01/15/2015,Y
2015,24541,Fifield Realty Corporation,550 W. Adams Street,,Chicago,IL,60661,United States,01/15/2015,Y
2015,16946,Kutak Rock LLP,"One S. Wacker Drive, Ste. 2050",,Chicago,IL,60606,United States,01/23/2013,Y
2015,24568,Sterling Bay Companies,325 N. Wells Street,Suite 1000,Chicago,IL,60610,United States,01/16/2015,Y
2014,24042,"Krieger, Cory",1332 N Wolcott,,Chicago,IL,60622,United States,11/10/2014,Y
2014,23326,"Callaghan, Bernard",10618 S Western,,Chicago,IL,60643,United States,09/05/2014,Y
2014,23327,SNS Realty Group LLC,2942 W Belmont,,Chicago,IL,60618,United States,09/05/2014,Y
2014,22821,Zeller Development Corporation,401 N. Michigan Ave.,Suite 250,Chicago,IL,60611,United States,07/10/2014,Y
2014,23341,Finch's Beer Co.,4565 N. Elston,,Chicago,IL,60630,United States,09/08/2014,Y
2015,23281,BD Chickenbone LLC,One North Wacker Dr.,Ste. 4125,Chicago,IL,60606,United States,08/29/2014,Y
2015,21901,New Congress LLC c/o PalMet Venture LLC,134 N La Salle St.,Ste 1220,Chicago,IL,60602,United States,03/27/2014,Y
2015,12658,Respiratory Health Association Metropolitan Chicago,1440 W. Washington,,Chicago,IL,60607,United States,,Y
2015,16644,Illinois Restaurant Association,33 W. Monroe Street,Suite 250,Chicago,IL,60603,United States,01/14/2013,Y
2015,24596,Charles Cui,4901 W. Irving Park,,Chicago,IL,60656,United States,01/19/2015,Y
2015,16683,"Chicago Beverage Systems, L.L.C.",441 N. Killbourn Avenue,,Chicago,IL,60624,United States,01/15/2013,Y
2015,24061,Walgreens,300 Wilmot Rd,,Deerfield,IL,60015,United States,11/13/2014,Y
2015,22961,Peoples Gas Light and Coke Co.,200 E Randolph Dr.,,Chicago,IL,60601,United States,07/22/2014,Y
2015,24650,Norfolk Southern Corp.,One Constitution Ave. NE ste 300,,Washington,DC,20002,United States,01/20/2015,Y
2015,12861,Benchmark,2260 Southwind Blvd,,Bartlet,IL,60103,United States,,Y
2015,12536,Howard & Howard Attorneys PLLC,"200 S. Michigan Ave, Ste. 1100",,Chicago,IL,60604,United States,,Y
2015,12089,National-Louis University,122 S. Michigan Ave.,,Chicago,IL,60603,United States,,Y
2015,21073,Choose Chicago,301 E Cermak Rd,,Chicago,IL,60616,United States,01/17/2014,Y
2015,24666,AT&T Illinois,225 West Randolph St.,Floor 27A,Chicago,IL,60606,United States,01/23/2015,Y
2015,20066,"Optima Center Chicago II, LLC",630 Vernon Ave,,Glencoe,IL,60022,United States,10/21/2013,Y
2015,21249,Fletcher Jones Management Group,7300 West Sahara Avenue,,Las Vegas,NV,89117,United States,01/24/2014,Y
2015,24485,"Water Tower, LLC",c/o General Growth Properties,110 North Wacker Drive,Chicago,IL,60606,United States,01/12/2015,Y
2015,25221,Addivy Properties LLC,1942 N Fremont,,Chicago,IL,60614,United States,04/01/2015,Y
2014,22921,"Doyle, Thomas",7649 W 123rd Place,,Palos Heights,IL,60463,United States,07/18/2014,Y
2015,12579,DePaul University,One East Jackson Blvd.,,Chicago,IL,60604,United States,,Y
2015,17962,Turnstone Development Corporation,10 S LaSalle St,Suite 3510,Chicago,IL,60603,United States,04/19/2013,Y
2015,21079,Chicago Teachers Union,222 Merchandise Mart Plaza,Suite 400,Chicago,IL,60654,United States,01/17/2014,Y
2015,24539,Kevin Flaherty,1923 S. Prairie Avenue,,Chicago,IL,60616,United States,01/15/2015,Y
2015,16867,Saab Sensis Corporation,85 Collamer Crossing,,East Syracuse,NY,13031,United States,01/21/2013,Y
2015,24580,"Lloyd's Illinois, Inc.",181 W. Madison Street,,Chicago,IL,60602,United States,01/16/2015,Y
2014,22139,Aaron Biligin c/o Racine Jackson Corp.,525 W. DICKENS,,CHICAGO,IL,60614,United States,04/21/2014,Y
2015,16216,McDonald's Corporation,One McDonald's Plaza,,Oak Brook,IL,60523,United States,01/02/2013,Y
2015,24476,"Pullman Park Development, LLC",1000 E. 111th Street,,Chicago,IL,60628,United States,01/09/2015,Y
2015,11906,Institute for Justice,"901 N. Glebe Rd., Ste. 900",,Arlington,VA,22203,United States,,Y
2015,24593,"228 Racine, LLC",550 W. Frontage Rd.,,Northfield,IL,60093,United States,01/19/2015,Y
2014,23728,Elevate Digital,200 S. Michigan Ste 1305,,Chicago,IL,60604,United States,10/17/2014,Y
2014,24658,Shalom Properties LLC,2835 W North Shore,,Chicago,IL,60645,United States,01/22/2015,Y
2015,12137,ComEd,"One Financial Place  440 S. LaSalle, Ste. 3300",,Chicago,IL,60605,United States,,Y
2014,17295,"Johnson Controls, Inc.",3007 Malmo Drive,,Arlington Heights,IL,60005,United States,02/14/2013,Y
2015,24646,Commonwealth Edison,440 S. La Salle St.,,Chicago,IL,60605,United States,01/20/2015,Y
2014,24341,"Magnolia Court Apartments, LLC",4878 N Magnolia,,Chicago,IL,60640,United States,12/18/2014,Y
2015,25643,1301 W Schubert LLC,2436 N Western,,Chicago,IL,60647,United States,05/04/2015,Y
2015,21322,SR HAC,501 N Central,,Chicago,IL,60644,United States,01/29/2014,Y
2014,23775,JIM JOHNSON C/O AZURITE LLC,4536 N. ELSTON AVE,,CHICAGO,IL,60630,United States,10/20/2014,Y
2014,23770,ALEX STOYANOV,"2400 E. DEVON AVE, # 206",,DES PLAINES,IL,60018,United States,10/20/2014,Y
2015,25903,"Steinbeigle, Edward",905 W Carmen,,Chicago,IL,60640,United States,06/02/2015,Y
2015,14141,Metron-Farnier,5665 Airport Blvd,,Boulder,CO,80301,United States,05/02/2012,Y
2014,23781,"Efferquest, LLC",1501 N. Milwaukee Ave.,,Chicago,IL,60622,United States,10/20/2014,Y
2015,17155,Universal Boot Inc,747 Meloche Ave,,Dorval,NY,11111,Canada,01/31/2013,Y
2015,20970,"Heat and Frost Insulators/Asbestos Workers, Local 17",18520 Spring Creek Drive,Unit UI,Tinley Park,IL,60477,United States,01/13/2014,Y
2015,24547,Rosenwald Courts Apartments,4600 S. Michigan Avenue,,Chicago,IL,60653,United States,01/15/2015,Y
2015,24553,Mark Goodman,875 N. Michigan Avenue,Suite 2530,Chicago,IL,60611,United States,01/15/2015,Y
2014,13725,"Parsons Transportation Group, Inc","10 S. Riverside Plaza, Ste. 400",,Chicago,IL,60606,United States,,Y
2015,24575,The Jaffe Companies,222 Merchandise Mart Plaza,Suite 1502,Chicago,IL,60654,United States,01/16/2015,Y
2015,24589,ComEd,One Financial Place  440 S. LaSalle St.,Suite 3300,Chicago,IL,60605,United States,01/17/2015,Y
2015,21026,TD Douros McD LLC,118 South Clinton Avenue,Suite 300,Chicago,IL,60661,United States,01/16/2014,Y
2014,24625,DRAGOS ALDEA,5726 N. ROCKWELL,,CHICAGO,IL,60659,United States,01/20/2015,Y
2015,12474,Celadon Holdings LLC,2047 W Wilmette Ave,,Wilmette,IL,60091,United States,,Y
,13412,Randolph Real Estate LLC,1240 W. Randolph St.,,Chicago,IL,60607,United States,,Y
,21645,North River Commission,3403 W Lawrence Suite 201,Suite 900,Chicago,IL,60625,United States,03/07/2014,Y
,21481,Decision Lens,4075 WILSON BLVD 9th Floor,,Arlington,VA,22203,United States,02/11/2014,Y
,21153,"330 N. Wabash Avenue, L.L.C.",330 N. Wabash Avenue,Suite 2123,Chicago,IL,60611,United States,01/21/2014,Y
,13999,"Gentlemen, Jim",1521 W. Wolfram 2nd Flr,,Chicago,IL,60657,United States,,Y
,13408,HOH Group,55 E. Jackson Blvd.  Ste. 600,,Chicago,IL,60604,United States,,Y
,12028,Centrum Properties,"225 W. Hubbard St., 4th Floor",,Chicago,IL,60610,United States,,Y
,25942,Sola Salon,3355-61 N. Lincoln Avenue,,Chicago,IL,60657,United States,06/05/2015,Y
,14501,"Bero, Mike",1948 N Cleveland,,Chicago,IL,60614,United States,06/27/2012,Y
,12020,New Water Park LLC,540 W Madison St  25th Flr,,Chicago,IL,60661,United States,,Y
,13423,Water Saver Faucet Co.,701 W. Erie Street,,Chicago,IL,60610,United States,,Y
,12003,Swedish Covenant Hospital,5145 N. California,,Chicago,IL,60625,United States,,Y
,13403,First Presbyterian Church of Chicago,6400 S. Kimbark Ave,,Chicago,IL,60637,United States,,Y
,13969,1331-1335 N Dearborn Condo Assoc.,1331 N Dearborn,,Chicago,IL,60610,United States,,Y
,13419,St. Anthony Hospital,2875 W. 19th St.,,Chicago,Il,60623,United States,,Y
,21154,"330 N. Wabashy Avenue, L.L.C.",330 N. Wabash Avenue,Suite 2123,Chicago,IL,60611,United States,01/21/2014,Y
,24514,Steven Molo,341W. Wellington,,Chicago,IL,60657,United States,01/14/2015,Y
,16804,Dept of Information Technology,50 W. Washington,Suite 2700,Chicago,IL,60602,United States,01/17/2013,Y
,14002,"Jiang, Shumin",1752-54 W. 35th St.,,Chicago,IL,60608,United States,,Y
,13395,Public Building Commission of Chicago,200 Richard J. Daley Center,,Chicago,IL,60602,United States,,Y
,11983,GHB 630 LLC,625 N Michigan Ave,,Chicago,IL,60611,United States,,Y
,12032,1055 W Fulton LLC,1101 W Lake St.  1st Flr,,Chicago,IL,60607,United States,,Y
,24202,James Miller,10 W. 35th Street,Suite 9C9,Chicago,IL,60616,United States,12/02/2014,Y
,14004,"Kim, Dae Hyun",1700 Milwaukee Ave. Unit 206,,Glenview,IL,60025,United States,,Y
,25941,Sola Salon,3355-61 N. Lincoln Avenue,,Chicago,IL,60657,United States,06/05/2015,Y
,11957,Vienna Sausage Manufacturing Co.,2501 N. Damen Ave.,,Chicago,IL,60647,United States,,Y
,17229,Luna Flooring,1421 W. North Avenue,,Chicago,IL,60620,United States,02/05/2013,Y
,11971,"Motew, Kenneth, Mo2 Properties",1336 N Western,,Chicago,IL,60622,United States,,Y
,16030,Special Service Area 29 Commission,1819 W. Chicago Ave.,,Chicago,IL,60622,United States,12/07/2012,Y
,13421,Testa Produce,Blue Island,,Chicago,IL,60608,United States,,Y
,15863,"One North LaSalle Properties, LLC","c/o MB Real Estate Services, LLC","181 W.  Madison St., Suite 4700",Chicago,IL,60602,United States,10/30/2012,Y
,24503,Ann Lurie Childrens Hospital,225 E. Chicago Ave,,Chicago,IL,60611,United States,01/14/2015,Y
,14206,Plazan Popular LLC,4849 N. Milwaukee,,Chicago,IL,60630,United States,05/07/2012,Y
,13416,"McMahon, Frank",3524 S. Lowe Ave.,,Chicago,IL,60609,United States,,Y
,11982,Finkl & Sons,2011 N. Southport,,Chicago,IL,60606,United States,,Y
,12010,Prairie Mortgage,"20 S. Clark St., #1520",,Chicago,Il,60603,United States,,Y
,12254,Ameresco Inc,"111 Speen St., Ste. 410",,Farmingham,MA,01701,United States,,Y
,11998,"Wright, Louise",1518 S. Lawndale,,Chicago,IL,60623,United States,,Y
2011,12299,Central Station LLC,1211 South Michigan Avenue,,Chicago,IL,60605,United States,,Y
2011,13613,Magellan Development Group Ltd.,"1 West Superior, #200",,Chicago,IL,60610,United States,,Y
2011,12309,233 S. Wacker LLC,8114 Lawndale Ave.,,Skokie,IL,60076,United States,,Y
2011,13620,Orchard Heritage Inc,1098 S. Miwaukee Ave,,Wheeling,IL,60090,United States,,Y
2011,13621,"Ravenswood Disposal Service, Inc",221 N. Washtenaw,,Chicago,IL,60612,United States,,Y
2011,12321,Urban Street Properties,"203 N. Wabash, Ste. 415",,Chicago,IL,60601,United States,,Y
2011,13640,Madison-DesPlaines Development LLC,"1350 E Touhy, Ste. 370W",,Des Plaines,IL,60018,United States,,Y
2011,12356,Office Depot,6600 N. Military Trail,,Boca Raton,FL,33496,United States,,Y
2011,12358,Sentry Security Systems LLC,PO Box 21832,,Columbia,SC,29221,United States,,Y
2011,13650,Centrum Properties,225 W. Hubbard St.,,Chicago,IL,60610,United States,,Y
2011,12369,A Finkl & Sons Co.,2011 N. Southport,,Chicago,Il,60614,United States,,Y
2011,12374,Vienna Sausage Manufacturing Co.,2501 N. Damen Ave.,,Chicago,IL,60647,United States,,Y
2011,13656,Magellan Development Group Ltd.,1800 W. Lawrence Ave.,,Chicago,IL,60640,United States,,Y
2011,12377,Rosenwalk Courts LP,4600 S. Michigan,,Chicago,IL,60653,United States,,Y
2011,12379,Monroe Investments Partners LLC,30 W. Monroe St,,Chicago,IL,60603,United States,,Y
2011,13659,KPMG Corporate Finance LLC,303 E. Wacker Dr.,,Chicago,IL,60601,United States,,Y
2011,13660,"Bank of America Corp.%2f Bank of America,NA","1100 N. King St., DE5-001-02-07",,Wilmington,DE,19884,United States,,Y
2011,12394,"Siebert Brandford Shank & Co, LLC","30 N. LaSalle, #2120",,Chicago,IL,60602,United States,,Y
2011,13664,G & V Construction Company Inc,371 S. Evergreen,,Bensenville,IL,60106,United States,,Y
2011,12410,"ENTRAN, LLC",5440 N. Cumberland Ave.,,Chicago,IL,60656,United States,,Y
2011,12416,HOH Group,55 E. Jackson Blvd.  Ste. 600,,Chicago,IL,60604,United States,,Y
2011,12423,Titan Outdoor LLC,850 Third Ave.,,New York,NY,10022,United States,,Y
2011,12435,"US Bancorp Investments, Inc","461 5th Avenue,  10th Flr",,New York,NY,10017,United States,,Y
2011,12444,TKG & Associates,"440 N. Wabash Ave., Ste. 3909",,Chicago,IL,60611,United States,,Y
2011,13685,Tishman Construction,One South Wacker Drive  #2300,,Chicago,IL,60606,United States,,Y
2011,13698,Windy City Group Inc,3000 W Irving Park Rd,,Chicago,IL,60618,United States,,Y
2011,12491,Safeway Inc & Dominick's Finer Foods Inc,"711 Jorie Blvd., MS-4000",,Oak Brook,IL,60523,United States,,Y
2011,12492,Macerich Company,"Tysons Corner Center 1961 Chain Bridge Rd, Suite 105",,McLean,VA,22102,United States,,Y
2011,13706,Purinton Development LLC,155 N Harbor Dr  Ste 902,,Chicago,IL,60601,United States,,Y
2011,13707,2817 N. Clark LLC,"225 W. Hubbard St., 4th Flr",,Chicago,IL,60654,United States,,Y
2011,12506,Construction and General Laborers Distric Council of Chicago and Vicinity Joint Traning and Apprenti,1200 Old Gary Ave.,,Carol Stream,IL,60188,United States,,Y
2011,12509,Public Building Commission of Chicago,200 Richard J. Daley Center,,Chicago,IL,60602,United States,,Y
2011,12518,AE Com,303 E. Wacker Dr.,,Chicago,IL,60611,United States,,Y
2011,12547,CSX Corporation,1700 W. 167th Street,,Calumet City,IL,60409,United States,,Y
2011,12552,Chicago Parking Meters LLC,350 E. Monroe St.,,Chicago,IL,60603,United States,,Y
2011,12553,U.S. Equities Realty LLC,"20 N. Michigan Avenue, Suite 400",,Chicago,IL,60602,United States,,Y
2011,12572,Alexian Brothers,825 W. Wellington,,Chicago,IL,60657,United States,,Y
2011,12594,Sara Lee Corp.,3500 Lacey Rd,,Downers Grove,IL,60515,United States,,Y
2011,13748,Incapital LLC,200 S. Wacker Dr  Ste. 3700,,Chicago,IL,60606,United States,,Y
2011,12614,"General Growth Properties, Inc",110 N. Wacker Dr,,Chicago,IL,60606,United States,,Y
2011,13766,RCI WRS dba NovaCare Rehabilitation,5221 N. Broadway,,Chicago,IL,60640,United States,,Y
2011,13773,Bohemian National Cemetery,5255  N. Pulaski Rd,,Chicago,IL,60630,United States,,Y
2011,13777,"Teng and Associates, Inc",sTE. 3600,,Chicago,IL,60601,United States,,Y
2011,13785,GEO Group,One Park Place Ste. 700  621 N. W. 53rd,,Boca Raton,FL,33487,United States,,Y
2011,12664,"Bank of America Corp.%2f Bank of America,NA","1100 N. King St., Mail Code: DE5-001-02-07",,Wilmington,DE,19884,United States,,Y
2011,13788,Northwestern Memorial Hospital,240 E. Ontario St.,,Chicago,IL,60611,United States,,Y
2011,13793,Archer Daniels Midland,4666 Faries Pkwy,,Decatur,IL,62526,United States,,Y
2011,13799,Kids Science Lab,1747 N. Elston Ave,,Chicago,IL,60642,United States,,Y
2011,12677,Catholic Charities Housing Development Corp,721 N. LaSalle St.,,Chicago,IL,60610,United States,,Y
2011,12678,Remus Partners LLC,4115 W. Ogden Ave,,Chicaqo,IL,60623,United States,,Y
2011,13801,"William Blair & Co., LLC",222 W. Adams St.,,Chicago,IL,60606,United States,,Y
2011,13802,M Development,412 North Paulina Street,,Chicago,IL,60622,United States,,Y
2011,12691,Harper Court Partners LLC,"Vermilion Development, 180 N. Stetson, Ste. 3500",,Chicago,IL,60601,United States,,Y
2011,13808,Smart Hotels LLC,"3201 Enterprise Pkwy, Ste. 140",,Beachwood,OH,44122,United States,,Y
2011,12696,AT&T,"N17W2430 Riverwood Drive, Room 03A400",,Waukeshan,WI,53188,United States,,Y
2011,12700,Metropolitan Pier and Exposition Authority,301 E. Cermak,,Chicago,IL,60616,United States,,Y
2011,12705,Association of Subcontractors,2200 E Devon Ave. #261,,Des Plaines,IL,60018,United States,,Y
2011,12714,Robert S. Molaro & Associates,6808 W. Archer Ave,,Chicago,IL,60638,United States,,Y
2011,12716,Q.C. Enterprises,2711 S. Hillock Ave,,Chicago,IL,60608,United States,,Y
2011,13816,Laural Supply,2500 W. Lake St.,,Chicago,IL,60612,United States,,Y
2011,13825,Rice Financial Products Co.,"17 State Street, 40th Flr",,New York,NY,10004,United States,,Y
2011,12721,Midwest Generation,"500 W. Madison St., Ste. 2640",,Chicago,IL,60661,United States,,Y
2011,12752,Office Depot,6600 N. Military Trail,,Boca Raton,FL,33496,United States,,Y
2011,12754,Olde Prairie Block Owner LLC,1906 N. Burling St,,Chicago,IL,60614,United States,,Y
2011,13841,"SF CH I, LLC","999 N. Sepulveda Blvd., Ste. 600",,El Segundo,CA,90245,United States,,Y
2011,12765,Illinois Chamber of Commerce,300 S. Wacker Dr. #1600,,Chicago,IL,60606,United States,,Y
2011,12771,"JD Real Estate, Inc",4343 S. Pulaski Rd,,Chicago,IL,60632,United States,,Y
2011,13854,"Wal-Mart Stores, Inc.","702 SW 8th St., MS 0350",,Bentonville,AR,72716,United States,,Y
2011,12786,Verizon,140 West Street,,New York,NY,10007,United States,,Y
2011,12795,1625 South Street LLC,"2711 Centerville Rd., Ste. 400",,Wilmington,DE,19808,United States,,Y
2011,12796,"Roundy's Illinois, LLC d%2fb%2fa Mariano's Fresh Market",875 East Wisconsin Ave,,Milwaukee,WI,53202,United States,,Y
2011,12803,Chicagoland Chamber of Commerce,200 E. Randolph  #2200,,Chicago,IL,60601,United States,,Y
2011,13060,"Spectrum Real Estate Services, Inc","414 N. Orleans, Ste. 610",,Chicago,IL,60610,United States,,Y
2011,14035,Freeman,5040 W. Roosevelt Rd,,Chicago,IL,60644,United States,,Y
2011,14036,Gephardt Group,24969 Jett Ferry Rd,,Atlanta,IL,60638,United States,,Y
2011,14045,Regency LLC,5454 W. Fargo,,Skokie,IL,60077,United States,,Y
2011,13071,Macerich Company,"401 Wilshire Blvd., Ate. 700",,Santa Monica,CA,90401,United States,,Y
2011,14056,"Randolph Tower City Apartments, LLC",30833 Northwestern Hwy,,Farminigton Hills,MI,48334,United States,,Y
2011,14059,Harper Court Partners LLC,"Vermilion Development, 180 N. Stetson, Ste. 3500",,Chicago,IL,60601,United States,,Y
2011,14062,Gephardt Group,24969 Jett Ferry Rd,,Atlanta,IL,60638,United States,,Y
2011,13094,"Dominick's Finer Foods, Inc.",711 Jorie Blvd. MS-4000,,Oak Brook,IL,60523,United States,,Y
2011,13095,United Airlines,77 West Wacker,,Chicago,IL,60601,United States,,Y
2011,14069,Schneider Electric,1415 Roselle Rd.,,Palatine,IL,60067,United States,,Y
2011,14070,Public Safety Medical,"324 E. New York St., Ste. 300",,Indianapolis,IN,46204,United States,,Y
2011,13116,"Capital Fitness, Inc.  d%2fb%2fa XSport Fitness",47W210 Route 30,,Big Rock,IL,60511,United States,,Y
2011,13117,JAM Productions,207 W. Goethe,,Chicago,IL,60610,United States,,Y
2011,14081,"Community Capital LLC (d%2fb%2fa ComCap Advisors, a division of Community Capital LLC)",1708 Monroe Ave,,Memphis,TN,38104,United States,,Y
2011,13120,United Airlines,77 West Wacker,,Chicago,IL,60601,United States,,Y
2011,14091,"Milanowski, Andrzej",2300 W. Manor Lane,,Park Ridge,IL,60068,United States,,Y
2011,14092,Chicago Sport and Social Club,"770 N. Halsted, Ste. 306",,Chicago,IL,60642,United States,,Y
2011,14095,"Grot, Wojciech",4949 W. Diversey,,Norridege,IL,60639,United States,,Y
2011,13132,"Children's Academy of America, LLC d%2fb%2fa Little Green Tree House",118 S. Ashland,,Chicago,IL,60607,United States,,Y
2012,11871,Learn Charter School Network,212 S. Francisco St,,Chicago,IL,60612,United States,,Y
2012,11872,1300 Exchange LLC,1100 Brandt Dr,,Hoffman Estates,IL,60192,United States,,Y
2012,11877,"Trader Joe's East, Inc.","117 Kendrick St., Ste. 700",,Needham,MA,02494,United States,,Y
2012,11878,National Shopping Plazas Inc,333 W. Wacker Dr.,,Chicago,IL,60606,United States,,Y
2012,11884,StabFund (USA),"c/o UBS AG, 1285 Avenue of the Americas",,New York,NY,10019,United States,,Y
2012,11887,Shoreline Sightseeing,474 N. Lakeshore Dr.,,Chicago,IL,60611,United States,,Y
2012,11892,Mesa Development Corp.,"205 N. Michigan Ave., Ste. 2200",,Chicago,IL,60601,United States,,Y
2012,11924,"GSSP Enterprises, Inc.","175 N. Harbor Drive, Suite 5502",,Chicago,IL,60601,United States,,Y
2012,15163,NLP Properties LLC,200 W Madison St.,Ste 4200,Chicago,IL,60606,United States,08/28/2012,Y
2012,13407,StabFund (USA),"c/o UBS AG, 1285 Avenue of the Americas",,New York,NY,10019,United States,,Y
2012,12625,"Avaya, Inc.",211 Mt. Airy Rd,,Basking Ridge,NJ,07920,United States,,Y
2012,15744,"El Azteca, Inc.",4158 W Armitage Ave,,Chicago,IL,60639,United States,10/16/2012,Y
2012,12038,Flying Food Concessions LLC,6124 S. Kedvale,,Chicago,IL,60629,United States,,Y
2011,12821,Sumitomo Corp. of America,"6133 N. River Rd., Ste. 700",,Rosemont,IL,60018,United States,,Y
2011,13878,Bronzeville Associates Limited Partnership,"400 E. 41st Street, Ste. 1",,Chicago,IL,60653,United States,,Y
2011,12849,"River Bend Real Estate Investments, LLC",4450 S. Morgan St.,,Chicago,IL,60609,United States,,Y
2011,12857,"Johnson Controls, Inc",3007 Malmo Dr.,,Arlington Heights,IL,60005,United States,,Y
2011,12862,F. H. Paschen,8725 W. Higgins,,Chicago,IL,60631,United States,,Y
2011,12865,Gategroup Americas,"11710 Plaza America Sr., Ste. 800",,Reston,VA,20190,United States,,Y
2011,12868,CBS Outdoor Display Division,"444 N. Michigan Ave., Ste. 110",,Chicago,IL,60611,United States,,Y
2011,12869,"Santa Fe Chicken of Chicago, Inc",1840 Pickwick Ave.,,Glenview,IL,60025,United States,,Y
2011,13884,Rass Hospitality,8201 W. Higgins Rd,,Chicago,IL,60632,United States,,Y
2011,12880,"Barr, Richard","425 Huehl Rd., Bldg 3",,Northbrook,IL,60062,United States,,Y
2011,13886,Midwest Real Estate Equities,2901 Butterfield Road,,Oak Brook,IL,60523,United States,,Y
2011,12881,Clark Street Development,"980 N. Michigan Ave., Ste. 1280",,Chicago,IL,60611,United States,,Y
2011,12886,"Airport Management Services, LLC",One Meadowlands Plaza #902,,E. Rutherford,NJ,07073,United States,,Y
2011,13888,"BackFlow Solutions, Inc",12609 S. Laramie Ave,,Alsip,Il,60803,United States,,Y
2011,12889,Weston Solutions,750 E. Bunker Ct.,,Vernon Hills,IL,60061,United States,,Y
2011,12890,Poly Brite Inc,1751 W. Diehl Rd #400,,Naperville,FL,60563,United States,,Y
2011,13890,Scott Balice Strategies,20 N. Wacker Dr. #2200,,Chicago,IL,60606,United States,,Y
2011,13895,JP Morgan Chase & Co.,"c/o Tammy Pierson, Mail Code OH1-0248, 1111 Polaris Pkwy",,Columbus,OH,43240,United States,,Y
2011,12897,Tokyo Inn Company,"Takeski 666 WA  4-5-21 Ebisu Shibuya-Icu  Tokyo, Japan 150-0013",,Tokyo,JN,15000,United States,,Y
2011,13899,"JMB Financial Advisors, LLC",900 N. Michigan Ave.  Ste. 800,,Chicago,IL,60611,United States,,Y
2011,12908,Comcast Corp.,1900 North Ave,,Chicago,IL,60602,United States,,Y
2011,13904,"Merrill Lynch & Co, Inc.",222 Broadway,,New York City,NY,10038,United States,,Y
2011,12921,Mercury Cruiselines,675 N. Court,,Palatine,IL,60067,United States,,Y
